Scenario;Replication;OrderFillRate;OrdersS1;OrdersS2;OrdersS3;AvarageLeadTime;AvarageQInStock;Costs;NumberBackordered
Scenario17;93;76,8;0;3;24;309,661644186382;386,380853500824;294000;30,4581996015351
Scenario17;94;75,3968253968254;0;2;25;298,558021556657;375,156005781098;294000;32,1281315032949
Scenario17;95;78,169014084507;0;5;24;292,514177020166;372,417732262837;357000;28,4234666255545
Scenario17;96;77,2727272727273;0;4;23;297,716109739443;378,644444563774;325500;38,2311517037872
Scenario17;97;76,5151515151515;0;2;25;289,781824317584;383,871820308594;304500;34,7715373825867
Scenario17;98;74,4525547445255;0;6;23;270,766684523734;415,141907364342;367500;36,5270061733989
Scenario17;99;80,327868852459;0;3;22;279,761005825964;423,465778066347;294000;24,4749235079566
Scenario17;100;85,4368932038835;0;0;22;308,735051380066;403,437541535574;220500;9,94766132999303
Scenario18;1;83,0769230769231;0;5;27;316,618353471471;383,291483147548;333000;22,9965064486792
Scenario18;2;76,6917293233083;0;3;29;323,146947432835;396,880240859677;315000;26,75453172115
Scenario18;3;83,3333333333333;0;9;28;301,660133769505;403,350985088088;405000;22,109646103857
Scenario18;4;87,4074074074074;0;6;27;287,656343249306;461,145425276019;324000;12,5555824351545
Scenario18;5;88,7931034482759;0;0;28;317,205032282874;450,276654879287;252000;17,8417813696476
Scenario18;6;74,4360902255639;0;5;28;322,674284485365;426,401342898197;342000;38,9577361736161
Scenario18;7;89,4308943089431;0;2;28;312,102691138088;463,711466951052;288000;14,8899728235953
Scenario18;8;81,6901408450704;0;5;30;303,98185261265;416,352249607438;333000;22,5020034132187
Scenario18;9;84,1269841269841;0;6;25;289,364148767753;447,273184230968;333000;17,5173368550459
Scenario18;10;72,7272727272727;0;3;29;327,667237093326;378,410524303813;306000;33,9195877541277
Scenario18;11;85,2713178294574;0;5;27;315,475459342171;429,772029841661;333000;20,722712367705
Scenario18;12;78,6764705882353;0;7;27;298,737780102623;438,24283389796;360000;24,8903403735213
Scenario18;13;91,9642857142857;0;1;26;331,450333345148;453,202487993337;252000;7,39857791705443
Scenario18;14;81,4814814814815;0;7;27;298,389349505721;431,912143362355;369000;18,9912469698063
Scenario18;15;79,7297297297297;0;7;30;294,320618954821;386,496376534545;396000;21,6595110197898
Scenario18;16;79,2;0;5;26;306,495679911965;437,498573273893;324000;35,5616524047731
Scenario18;17;83,0357142857143;0;2;26;314,956397355122;477,958657329512;261000;18,7940997144765
Scenario18;18;83,2;0;4;26;317,522654657875;451,819331138705;306000;18,4555427257749
Scenario18;19;79,7101449275362;0;5;29;301,678881534825;410,643865357576;351000;22,5450449527681
Scenario18;20;75;0;5;31;322,587989815941;383,588958400612;369000;37,8328599084685
Scenario18;21;82,9268292682927;0;5;26;293,057498880829;459,624613270468;315000;15,9646170348961
Scenario18;22;77,7777777777778;0;3;30;308,138551871926;394,371487318317;315000;21,4592565177142
Scenario18;23;72,8;0;2;28;340,736956269381;385,334913145218;288000;31,1461371204048
Scenario18;24;85,4545454545455;0;0;27;325,16185124945;455,555512185909;243000;17,0332163307643
Scenario18;25;76,1904761904762;0;4;27;318,282746148115;413,046448954556;315000;24,003225918113
Scenario18;26;76,9911504424779;0;1;27;358,286481033592;439,707734469752;234000;31,2474115055473
Scenario18;27;80,7142857142857;0;5;29;321,000107118345;399,515688079369;351000;28,9977733756272
Scenario18;28;82,7338129496403;0;4;30;299,662519554199;420,908486722285;333000;25,4059093359112
Scenario18;29;77,1428571428572;0;6;29;308,559917457561;387,609459964999;360000;38,7037603867612
Scenario18;30;83,969465648855;0;5;27;295,256360350497;435,016652333483;333000;29,2951248668436
Scenario18;31;68,8524590163934;0;5;26;314,209646422833;452,431732635506;315000;45,2205889361248
Scenario18;32;72,6190476190476;0;12;30;311,942924059113;378,553589803163;468000;62,2646131037284
Scenario18;33;79,2;0;3;28;318,034425817795;424,275955033317;297000;35,0268011035451
Scenario18;34;75,187969924812;0;5;28;310,834755646713;415,913440937161;342000;24,4818091261281
Scenario18;35;87,719298245614;0;1;27;329,230074584333;446,690696737486;261000;20,0634756143513
Scenario18;36;81,5126050420168;0;2;27;317,222787930267;474,529820119538;279000;27,146629303412
Scenario18;37;81,4814814814815;0;5;29;298,891107197885;406,6685981486;342000;24,8693621245328
Scenario18;38;80,1470588235294;0;6;27;289,081222808585;430,128969900055;351000;22,4298484425799
Scenario18;39;81,7567567567568;0;6;30;327,81976746746;375,545242937722;378000;34,3708725800152
Scenario18;40;78,125;0;5;27;317,554294120018;399,782881369097;333000;13,5045070212403
Scenario18;41;88;0;3;28;319,650556855154;410,212470478532;306000;15,0568783295701
Scenario18;42;77,9661016949153;0;2;27;312,232305445874;428,370944594433;270000;18,6947336727658
Scenario18;43;76,7605633802817;0;6;28;312,687558225298;413,493660011064;360000;36,5710712822681
Scenario18;44;81,4516129032258;0;2;29;331,135385594366;435,178160328375;288000;37,0681589700737
Scenario18;45;85,9649122807018;0;3;26;315,619192156601;446,529296643856;279000;13,5659096671218
Scenario18;46;79,0322580645161;0;2;29;340,29843795517;425,114387469614;288000;40,0904616279718
Scenario18;47;85,9649122807018;0;1;26;314,270107002149;422,54739879363;252000;24,8026562728303
Scenario18;48;76,1904761904762;0;3;28;303,317273852861;437,846050762974;297000;42,3528951737772
Scenario18;49;77,9411764705882;0;5;28;319,005123118706;371,759775601785;333000;22,1232640431343
Scenario18;50;85;0;1;28;319,330718213112;445,721954144744;261000;14,8531166318929
Scenario18;51;74,1007194244604;0;5;29;319,420503111554;408,366323305139;342000;33,502361006102
Scenario18;52;77,8571428571429;0;6;28;327,01865245755;386,042938761898;360000;31,9768633086345
Scenario18;53;81,8965517241379;0;2;27;317,162344790156;407,543778508702;270000;20,7363885687708
Scenario18;54;79,0540540540541;0;7;29;297,531698184458;408,911618880284;387000;26,2120126862854
Scenario18;55;81,1475409836066;0;3;28;309,323935556962;404,397042327743;297000;33,108937721886
Scenario18;56;81,6793893129771;0;2;30;338,329169146615;383,070719620947;297000;34,4782084598855
Scenario18;57;79,8561151079137;0;8;26;299,034302288337;422,354875926438;378000;28,7481985494399
Scenario18;58;85,9259259259259;0;5;28;295,026949286557;414,916770346962;324000;19,6135011085694
Scenario18;59;78,5185185185185;0;6;27;301,55965635858;411,276396992775;342000;30,8887492092433
Scenario18;60;80,3149606299213;0;2;28;325,476428757965;436,358698303286;288000;30,2476342395751
Scenario18;61;78,4615384615385;0;5;27;320,888368681192;411,418351499897;333000;31,3139980900556
Scenario18;62;75,3623188405797;0;6;28;324,417840252802;417,701733003445;360000;33,1966947421633
Scenario18;63;79,7202797202797;0;6;29;305,43652901968;403,99090214543;369000;30,5796679509132
Scenario18;64;79,6875;0;4;28;338,467113598358;389,161605107793;315000;33,4960015287145
Scenario18;65;75,4098360655738;0;4;26;325,134847428623;410,22224235667;297000;36,3156637720852
Scenario18;66;76,6917293233083;0;3;30;325,648338597504;417,55816699576;324000;42,5394791738511
Scenario18;67;75,187969924812;0;4;28;303,434253542039;432,248478624579;324000;26,1527889349563
Scenario18;68;85,8208955223881;0;5;29;299,09172926537;429,536093556314;342000;13,7591643128019
Scenario18;69;83,6065573770492;0;1;28;331,634038619157;442,017777192569;270000;24,7487088266455
Scenario18;70;76;0;3;28;327,702895171371;428,468182267007;297000;38,3711513206065
Scenario18;71;84,4262295081967;0;2;28;322,029661534114;426,745262927258;279000;24,380265627935
Scenario18;72;83,3333333333333;0;4;29;326,382888277558;431,849015558951;324000;23,1762249838602
Scenario18;73;87,1212121212121;0;6;26;305,798844806955;450,465789725338;333000;13,7502168709304
Scenario18;74;79,8507462686567;0;4;28;311,791354851091;392,078429491941;315000;26,3485193753788
Scenario18;75;82,1138211382114;0;4;27;319,07071089559;431,575394902211;306000;31,6544492919304
Scenario18;76;93,3333333333333;0;0;26;333,868570639204;445,768194607772;234000;9,62844248423332
Scenario18;77;76,1194029850746;0;5;28;331,821882309059;417,928996605543;342000;39,3169828337061
Scenario18;78;72,2222222222222;0;5;30;324,373018386021;393,388181268285;342000;56,4010648918199
Scenario18;79;80,3149606299213;0;2;29;335,582676606513;415,652029435742;288000;46,5350108656422
Scenario18;80;86,2068965517241;0;2;27;310,639145701184;431,735945527501;270000;18,1007863402321
Scenario18;81;79,8319327731092;0;1;29;337,877348694979;413,73050261911;270000;27,1084689235394
Scenario18;82;83,0645161290323;0;3;28;308,98203667768;473,128877792367;297000;24,5464063886235
Scenario18;83;83,1081081081081;0;9;28;292,509703528163;407,201012697774;414000;23,6409846453377
Scenario18;84;82,6086956521739;0;2;26;326,881323144968;473,006930330972;270000;19,7632743336702
Scenario18;85;83,4710743801653;0;3;27;319,499488330204;443,570280347964;288000;16,4615728167985
Scenario18;86;81,4516129032258;0;3;27;321,752396284131;430,810276605076;288000;19,1381918000553
Scenario18;87;93,0693069306931;0;0;25;326,304324723997;469,306411521532;216000;3,65457764395026
Scenario18;88;76,7741935483871;0;9;29;311,349403867652;364,305118135428;414000;37,4040042603023
Scenario18;89;75,3333333333333;0;8;29;283,626164010872;395,327866068051;405000;24,9342966092462
Scenario18;90;80,3030303030303;0;6;27;284,125850026926;449,863178548676;342000;28,0947195096178
Scenario18;91;72,8813559322034;0;1;28;344,022343518848;399,547455056057;270000;46,7225189157933
Scenario18;92;79,5275590551181;0;4;27;313,092064356456;423,19579342097;306000;34,9879422044731
Scenario18;93;77,6;0;3;28;317,23541676313;429,481891954749;306000;34,4064383163978
Scenario18;94;84,6774193548387;0;0;30;327,885734824791;429,539258076782;270000;20,6412982881725
Scenario18;95;85;0;2;27;323,546627659217;460,170934924186;279000;24,5575056022
Scenario18;96;73,3812949640288;0;6;28;312,029414522499;404,991709925282;351000;35,4411979243815
Scenario18;97;72,4137931034483;0;1;28;325,48097973091;398,618634943947;270000;39,4346805177332
Scenario18;98;78,6885245901639;0;5;25;322,033311137411;421,75721934688;315000;31,121884336703
Scenario18;99;76,7441860465116;0;4;28;336,409493526352;422,932692772447;315000;42,6936000886105
Scenario18;100;73,5294117647059;0;5;29;322,171847894415;423,614567818782;351000;35,0620601579837
Scenario2;1;97,0802919708029;23;6;0;169,621822098754;567,67759650971;528500;0,796684100508777
Scenario2;2;98,2758620689655;24;0;0;176,674857334339;565,544787987531;420000;1,26059504043231
Scenario2;3;98,1481481481482;21;2;0;179,589152256414;601,211473587848;409500;0,618072622980995
Scenario2;4;97,6377952755905;26;1;0;171,06905666389;601,769108300657;476000;1,09724525888784
Scenario2;5;89,6296296296296;23;5;0;190,05927470449;512,056495129038;507500;19,7774032906237
Scenario2;6;94,6564885496183;25;3;0;182,876410198947;585,658345754481;500500;2,99916453003618
Scenario2;7;94,7761194029851;25;3;0;189,340496015897;571,113149807981;500500;4,47084117136566
Scenario2;8;96,031746031746;24;2;0;181,499492492093;578,380978815973;462000;4,68249608859965
Scenario2;9;95,7264957264957;22;2;0;171,181438976093;545,713572541476;427000;2,32303796808546
Scenario2;10;96,7213114754098;24;1;0;176,794788736047;577,698013741379;441000;2,01848404509641
Scenario2;11;94,3548387096774;22;4;0;177,616214102187;554,749008928226;451500;1,74667699011852
Scenario2;12;97,5806451612903;24;2;0;171,872001373889;577,194679677744;462000;1,51023400068525
Scenario2;13;96,3503649635037;27;2;0;183,025752733835;553,763376553727;514500;2,07709829533923
Scenario2;14;93,6507936507936;25;2;0;193,890353776543;548,111547489826;479500;7,67835425185811
Scenario2;15;89,6969696969697;28;7;0;179,349968407856;574,525877271637;637000;20,3364533460426
Scenario2;16;94,4444444444444;27;3;0;178,562285089168;549,627459004753;535500;7,70642844098832
Scenario2;17;97,7099236641221;23;4;0;166,223251645215;557,849220820928;486500;1,07916880411398
Scenario2;18;96,2962962962963;22;1;0;188,027508916579;554,440931321866;406000;3,62430699443128
Scenario2;19;96,4601769911504;20;3;0;167,805038512498;574,245479886013;413000;1,52067427503899
Scenario2;20;96,5277777777778;26;4;0;168,839240726651;582,047467634023;539000;1,47969981167248
Scenario2;21;93,1818181818182;26;2;0;185,916963424284;598,656966334889;497000;9,01940671544148
Scenario2;22;93,5251798561151;28;1;0;179,617710450181;527,596469517339;511000;7,53341779330575
Scenario2;23;95,3020134228188;28;4;0;167,315597171671;578,113994462553;556500;2,3720432099338
Scenario2;24;91,044776119403;26;2;0;187,604173958681;546,695013263456;497000;8,32815034904008
Scenario2;25;95,4887218045113;25;3;0;172,911170145324;547,035600323698;500500;3,49089330810393
Scenario2;26;93,984962406015;25;3;0;164,986370666387;552,144885139201;500500;2,977124130604
Scenario2;27;92,3664122137405;25;3;0;194,748955799065;552,573091703256;500500;9,79693510794998
Scenario2;28;95,8904109589041;27;3;0;175,443674806132;536,91862281191;535500;1,97058267720112
Scenario2;29;94,5205479452055;27;4;0;173,892186784587;523,500901339665;556500;5,64912958090786
Scenario2;30;97,4789915966387;24;1;0;188,97400838592;573,188687319281;441000;3,35335430349235
Scenario2;31;95,0354609929078;26;4;0;174,830486466417;547,757265544562;539000;2,1690339462804
Scenario2;32;92,7710843373494;30;5;0;177,613148920111;540,681477524955;630000;3,05237540337712
Scenario2;33;93,8775510204082;26;5;0;172,656996958459;556,284301965985;560000;2,6357709330869
Scenario2;34;97,6744186046512;24;4;0;172,57450069638;583,956942305223;483000;0,888428112521376
Scenario2;35;94,0740740740741;27;2;0;181,111168725163;538,480801967575;514500;3,96637532983854
Scenario2;36;93,006993006993;25;5;0;179,612420057624;568,054936809269;542500;6,01094467251268
Scenario2;37;93,984962406015;26;2;0;173,61645957807;528,410133789262;497000;4,49213657514923
Scenario2;38;98,2758620689655;21;3;0;163,786406919769;573,615640529901;430500;0,32688307908929
Scenario2;39;97,6744186046512;26;1;0;162,105562844217;595,804011162541;476000;1,52401616262249
Scenario2;40;93,006993006993;29;1;0;187,074807397732;525,627161684884;528500;6,86144337005475
Scenario2;41;97,2222222222222;22;1;0;169,835711617027;604,924686734976;406000;0,976987914359509
Scenario2;42;97,2027972027972;28;2;0;176,286815728279;591,897869233221;532000;2,97017227248937
Scenario2;43;96,2962962962963;25;3;0;182,369908198427;531,192612677772;500500;3,39781690816622
Scenario2;44;97,4358974358974;23;2;0;169,900091534587;575,990932009179;444500;2,7108183893374
Scenario2;45;99,0990990990991;22;2;0;175,321477169536;544,953373565324;427000;0,0378391122688182
Scenario2;46;99,1379310344828;25;0;0;168,418251749677;613,692074359529;420000;0,183510829781934
Scenario2;47;95,1048951048951;28;3;0;170,079342683752;553,204750067984;535500;2,33390837586069
Scenario2;48;97,0802919708029;26;3;0;182,207876014628;570,937208845748;518000;3,28940451733263
Scenario2;49;98,4375;25;2;0;176,328256341602;558,087477368676;479500;3,02737062132067
Scenario2;50;97,3913043478261;21;3;0;171,822996413578;580,873257535338;430500;0,526212623021244
Scenario2;51;95,7746478873239;28;2;0;158,841527918593;579,238050388609;532000;1,791550205692
Scenario2;52;96,4285714285714;26;4;0;168,189788488422;541,887964887274;539000;1,6323389941319
Scenario2;53;99,1666666666667;25;1;0;169,558360397611;587,066077466675;458500;0,149467058236723
Scenario2;54;91,8032786885246;24;2;0;174,068464793168;515,470730807593;462000;2,21073487442414
Scenario2;55;96,4028776978417;24;5;0;157,679169255783;575,774060330877;525000;1,60362373111319
Scenario2;56;96,6101694915254;23;2;0;177,045415537475;583,024481837711;423500;1,18424385977017
Scenario2;57;91,4285714285714;26;3;0;189,44422991083;534,806932014668;518000;10,2463052687614
Scenario2;58;95,1612903225807;25;1;0;177,38003104798;588,407518616788;458500;2,02276234495427
Scenario2;59;95,9349593495935;23;3;0;177,786514982185;550,88450991513;448000;3,77506238617623
Scenario2;60;95,9677419354839;24;2;0;170,845170133344;552,163883058268;462000;0,627031677883584
Scenario2;61;99,2248062015504;24;2;0;172,978153151325;590,331774023449;462000;0,484166329466823
Scenario2;62;95,4248366013072;25;7;0;172,505221822091;508,154623824353;584500;6,60504989681839
Scenario2;63;92,0863309352518;26;3;0;175,276737811405;570,743396048044;518000;5,4831368325801
Scenario2;64;94,4055944055944;23;7;0;181,107414878335;524,596233006872;549500;2,84953479839714
Scenario2;65;94,3548387096774;24;2;0;177,638740985703;549,539437322109;462000;4,32346827000194
Scenario2;66;98,4848484848485;27;1;0;177,03459979111;561,336081881477;476000;1,38866183295116
Scenario2;67;93,4426229508197;23;3;0;171,220065183313;549,110970039377;465500;1,52164738748404
Scenario2;68;90,9722222222222;27;3;0;187,808424150313;524,434061945908;535500;15,4300068919034
Scenario2;69;96,1538461538462;25;2;0;173,094985807798;554,020332372374;479500;3,01481232415244
Scenario2;70;97,1631205673759;26;4;0;160,577633057696;570,692918029535;539000;0,784532481612742
Scenario2;71;91,1290322580645;23;3;0;182,501653223969;563,729209475603;465500;11,1453977276948
Scenario2;72;95,4545454545455;27;1;0;171,663854134158;541,495568073014;493500;1,19810831569255
Scenario2;73;89,7435897435898;21;3;0;172,392586328733;564,156989002193;430500;3,41079264353165
Scenario2;74;94,9579831932773;22;3;0;173,798299863559;603,230447707547;448000;1,80788740019402
Scenario2;75;95,4887218045113;26;2;0;168,439329513146;553,722926159994;497000;2,14436265206634
Scenario2;76;97,0802919708029;26;2;0;181,161133674189;543,916173161301;497000;1,00027580748806
Scenario2;77;98,3471074380165;24;1;0;179,507358169888;548,395705850128;441000;0,587942616593108
Scenario2;78;97,4576271186441;23;2;0;164,001243303525;575,608621282762;444500;2,06890093454412
Scenario2;79;98,5185185185185;25;3;0;173,471653544155;583,004244192885;500500;0,474622619950741
Scenario2;80;99,2647058823529;26;3;0;162,283463814694;591,683692473575;518000;0,0103436112027846
Scenario2;81;92,4812030075188;25;3;0;172,841505977071;548,79672385915;500500;6,79323129687267
Scenario2;82;92,7152317880795;28;4;0;195,29388319778;545,640759150067;574000;17,5062057261104
Scenario2;83;95,4198473282443;25;3;0;174,160929417388;568,964107329231;500500;1,82726468716535
Scenario2;84;93,2835820895522;24;4;0;173,901599539894;554,591154122519;504000;3,04773170721683
Scenario2;85;91,5966386554622;25;0;0;198,313204434394;555,116804725639;437500;10,9674583249019
Scenario2;86;95,3488372093023;24;3;0;188,0065196808;539,807705792006;483000;10,1605449075566
Scenario2;87;90,4761904761905;26;5;0;167,759792119387;551,491756415994;560000;5,36608737566111
Scenario2;88;90,625;26;1;0;193,693332978436;521,041796704734;476000;9,97261604769762
Scenario2;89;89,2307692307692;25;2;0;195,040965101553;544,515164560787;479500;16,6069212183151
Scenario2;90;94,2148760330578;22;4;0;172,445420675096;604,281324660143;451500;7,257943022005
Scenario2;91;93,9393939393939;26;2;0;185,302568887426;551,324744272335;497000;7,04014417444791
Scenario2;92;97,2222222222222;28;3;0;166,152251724664;535,450814358202;553000;1,75299797009881
Scenario2;93;92,9078014184397;27;3;0;176,405465340954;542,030819329982;535500;5,92374824334788
Scenario2;94;95,1612903225807;22;4;0;182,406846641828;571,91007628456;469000;7,42447374820517
Scenario2;95;93,3333333333333;28;4;0;159,672789829924;554,544690184954;556500;2,02340303196761
Scenario2;96;94,7826086956522;20;4;0;203,273455022311;531,971303187764;416500;5,37147688465436
Scenario2;97;91,2408759124088;26;2;0;182,300809459934;550,542351000548;497000;8,05122614204405
Scenario2;98;95,0354609929078;27;3;0;175,414774845112;571,529445377579;535500;7,85984202859296
Scenario2;99;95,2830188679245;22;0;0;168,987070544692;552,945194616983;385000;0,5442015765822
Scenario2;100;98,4496124031008;27;0;0;183,571680449176;543,892583249842;472500;1,33145510153264
Scenario3;1;96,3235294117647;31;3;0;179,733591709361;582,712899562249;504000;1,29176176222887
Scenario3;2;98,5074626865672;32;1;0;176,854535383797;581,546428325642;498000;0,882088447784246
Scenario3;3;97,7611940298508;30;3;0;170,625323005888;588,157182834559;504000;0,736823002777723
Scenario3;4;95,8333333333333;33;3;0;186,503370087577;577,063970088695;549000;1,02454846461019
Scenario3;5;99,1304347826087;25;3;0;173,818563077028;634,484892765867;429000;0,390790367269108
Scenario3;6;97,1223021582734;30;4;0;188,873281616783;631,564431168717;522000;8,20331721537325
Scenario3;7;94,2028985507246;30;3;0;182,483784740864;609,541495804453;504000;2,33837131685826
Scenario3;8;97,1014492753623;31;3;0;182,61521310516;630,881153709466;519000;1,00146335474677
Scenario3;9;99,1228070175439;27;1;0;172,91768966274;621,72767947061;423000;0,189696299111919
Scenario3;10;98,3471074380165;29;1;0;180,67796981595;627,450066218119;453000;0,633378837307394
Scenario3;11;98,4496124031008;29;3;0;179,385732398795;602,39612575794;489000;0,0920532604985995
Scenario3;12;99,1735537190083;28;1;0;164,709473896199;680,488109034896;438000;0,0499204528158709
Scenario3;13;100;30;1;0;184,827180924631;603,934447874441;468000;0
Scenario3;14;96,09375;30;1;0;178,39885904544;609,895231434681;468000;2,37187842666478
Scenario3;15;94,488188976378;28;3;0;181,727368433426;642,918158248676;474000;9,22338352841554
Scenario3;16;96,7105263157895;29;8;0;164,764120949305;634,891859084833;579000;0,559218488372561
Scenario3;17;98,4251968503937;29;2;0;185,451904724967;618,008333860582;471000;0,88098727060241
Scenario3;18;98,3050847457627;26;3;0;168,549541394886;613,51362954085;444000;1,31609353734861
Scenario3;19;97,5;29;0;0;181,213110365096;609,344117213941;435000;1,02555684502514
Scenario3;20;97,7443609022556;32;1;0;167,151427493762;627,508096814441;498000;0,152439477554667
Scenario3;21;96,9230769230769;30;2;0;178,944330054472;594,072694302462;486000;5,15432274277938
Scenario3;22;97,0149253731343;31;2;0;174,118614309656;621,712462063917;501000;1,23539005153563
Scenario3;23;98,1481481481482;36;4;0;170,238946687478;611,802876335389;612000;0,832582143835561
Scenario3;24;98,6013986013986;30;5;0;175,760036090455;640,484917701089;540000;0,393624034091389
Scenario3;25;94,9640287769784;30;4;0;178,933273098568;613,946280996221;522000;0,905998055228148
Scenario3;26;96,7741935483871;28;2;0;167,204201013741;640,279716870313;456000;1,28909015530008
Scenario3;27;99,1452991452991;28;1;0;172,324867085984;647,930610295364;438000;0,389427871467258
Scenario3;28;99,2125984251969;30;1;0;175,916789575805;620,707809711059;468000;0,0732112556127141
Scenario3;29;98,2456140350877;28;1;0;170,838210197985;633,881212226157;438000;0,93894592461279
Scenario3;30;98,5915492957747;31;4;0;170,766543364917;617,517674943294;537000;0,170174389696007
Scenario3;31;94,7761194029851;30;3;0;174,907606822497;607,182037408505;504000;5,09546929443286
Scenario3;32;95,0354609929078;32;2;0;182,864489536273;588,731804775161;501000;2,15178070492225
Scenario3;33;99,290780141844;33;2;0;166,88097870034;600,725094622921;531000;0,213634082626102
Scenario3;34;98,4496124031008;30;2;0;173,291892633338;614,368334150837;486000;0,245344150882874
Scenario3;35;99,3006993006993;34;1;0;183,077891666395;599,46742794884;528000;0,0697540123994534
Scenario3;36;98,4496124031008;31;1;0;167,439622982948;594,921963049115;483000;0,211649801620138
Scenario3;37;96,9465648854962;28;4;0;163,147996827335;611,193672411808;492000;0,877919220543557
Scenario3;38;97,8723404255319;31;4;0;171,206608420046;606,023356308968;537000;1,04225256019633
Scenario3;39;99,2424242424242;31;2;0;171,319607144768;620,728712069309;486000;0,459019533731685
Scenario3;40;97,5806451612903;27;3;0;185,78657221523;593,52277114432;459000;6,9355217990484
Scenario3;41;97,6744186046512;29;3;0;173,096887616394;615,266290677677;489000;0,808558821034037
Scenario3;42;96,9230769230769;29;4;0;166,918604560895;610,530434211274;492000;1,73272816181911
Scenario3;43;97,5;29;1;0;173,678499528741;568,516849246875;453000;1,54801765995457
Scenario3;44;94,3089430894309;30;0;0;183,401124300691;577,918853309043;450000;6,21437561043148
Scenario3;45;97,2727272727273;26;2;0;198,977066999171;587,16785668267;426000;5,74986271343092
Scenario3;46;100;29;1;0;176,572788657437;647,798928369072;453000;0
Scenario3;47;98,3050847457627;27;2;0;190,705179852362;601,518006227604;441000;0,797340437588616
Scenario3;48;99,290780141844;34;1;0;170,971785672234;601,480136135758;528000;0,107982495495702
Scenario3;49;100;30;0;0;174,643749709041;599,066775810903;450000;0
Scenario3;50;100;30;2;0;167,712647312705;665,229458486004;486000;0
Scenario3;51;98,4962406015038;31;2;0;175,468822505857;630,426322392513;501000;2,83234137524485
Scenario3;52;94,7019867549669;35;3;0;167,306005091969;593,249808700054;564000;2,49768379809585
Scenario3;53;93,0232558139535;29;3;0;195,668047128203;579,013641006437;489000;4,91136521461218
Scenario3;54;96,1038961038961;34;4;0;172,261005920087;583,454265820051;582000;2,94012030809105
Scenario3;55;97,2789115646258;31;6;0;177,714773162603;602,360061494524;573000;5,99952315177097
Scenario3;56;94,2028985507246;29;5;0;190,199559023475;603,45273981982;525000;7,74085605443824
Scenario3;57;98,4251968503937;29;2;0;172,652202010815;597,563623682197;471000;0,429087394848127
Scenario3;58;99,2753623188406;33;1;0;159,050383909195;616,74212424321;513000;0,432380397447915
Scenario3;59;98,4848484848485;31;2;0;172,436032121411;630,283036393145;501000;1,98978335891262
Scenario3;60;92,1259842519685;28;4;0;184,057535627133;595,080167261751;492000;11,3848859238678
Scenario3;61;98,1012658227848;37;2;0;174,247134322223;612,74573767508;591000;0,33594729100181
Scenario3;62;99,2592592592593;29;4;0;164,171628924026;665,94013008815;507000;0,37352681005176
Scenario3;63;95,7446808510638;32;3;0;184,78675315252;571,681145502208;534000;1,55554579969197
Scenario3;64;94,0677966101695;26;3;0;197,359435037427;639,069924467417;444000;16,0418479986352
Scenario3;65;97,65625;31;1;0;177,849889095557;650,068826392895;468000;2,16739660419512
Scenario3;66;97,4193548387097;36;2;0;179,072455787114;589,14882411438;576000;1,77575247963276
Scenario3;67;97,65625;30;2;0;168,302937044263;622,226539084256;486000;1,53139777286276
Scenario3;68;100;33;1;0;174,976351935949;621,260928648871;513000;0
Scenario3;69;99,2481203007519;32;1;0;171,596820863762;610,664570366004;498000;0,0432017092728832
Scenario3;70;98,3333333333333;28;2;0;172,792954069221;582,731408254443;456000;4,06125802652811
Scenario3;71;95,6521739130435;27;1;0;180,929054624837;642,171752050456;408000;5,04069480942705
Scenario3;72;95,7264957264957;26;3;0;201,559567870671;625,836559709516;444000;2,38737708070715
Scenario3;73;99,2125984251969;30;2;0;177,413074142817;602,858470213323;471000;0,566512336082495
Scenario3;74;95,8904109589041;35;1;0;182,977024347837;602,580337684635;543000;3,49638807372509
Scenario3;75;100;31;1;0;169,542916809436;635,831986498688;483000;0
Scenario3;76;99,3006993006993;31;4;0;159,602442319727;628,352205219707;522000;0,346561934896495
Scenario3;77;99,1666666666667;28;2;0;167,373347239101;634,744467738613;456000;0,194252394846999
Scenario3;78;96,9230769230769;27;5;0;169,135383101352;591,410667590985;495000;1,34399693400069
Scenario3;79;98,3471074380165;28;2;0;183,556717703956;604,872293406031;456000;0,378694235409181
Scenario3;80;96,2121212121212;28;3;0;171,098153527865;609,643170336461;474000;1,05528378784848
Scenario3;81;99,1935483870968;28;2;0;167,233847894499;609,06115813222;456000;0,506890500552846
Scenario3;82;92,8571428571429;30;5;0;177,825503920058;602,1122764173;540000;14,5558439998075
Scenario3;83;99,0909090909091;27;0;0;173,154972134298;635,596776644282;405000;0,215810944568137
Scenario3;84;98,2456140350877;26;2;0;185,029729414604;661,527485329963;426000;2,64684228099153
Scenario3;85;99,3006993006993;35;1;0;168,026146919666;615,804916077732;528000;0,0593484435413461
Scenario3;86;98,4375;27;5;0;172,798120931804;606,921863670663;495000;0,562244965092703
Scenario3;87;97,5409836065574;26;3;0;170,820170473658;637,378684331724;444000;2,35338493893006
Scenario3;88;100;31;0;0;175,003600167559;640,347892672225;465000;0
Scenario3;89;100;29;0;0;177,004919953751;635,053757387719;435000;0
Scenario3;90;98,1132075471698;37;3;0;164,076646456602;638,899112471805;609000;0,688543261451326
Scenario3;91;96,969696969697;31;2;0;170,433727887654;603,203430628662;486000;0,835040510270942
Scenario3;92;100;26;1;0;168,424571339534;633,356834007613;408000;0
Scenario3;93;100;29;1;0;170,128609377879;616,739911280329;453000;0
